date,Open,High,Low,Close,Volume,next_day_pct_change,close_price_5d_moving_average,close_price_10d_moving_average,return_5d_volatility,tweet_count,tweet_sentiment_mean,tweet_sentiment_std,median_text_length,std_text_length,sum_retweets,sum_replies,sum_likes,sum_quotes,sum_views,sum_bookmarks,count_afternoon,count_evening,count_morning,all_posts,daily_top5_tfidf_weight_sum,tfidf_top_keywords,daily_top5_tfidf_weight_sum_lag1,daily_top5_tfidf_weight_sum_lead1
2010-08-11,1.246000051498413,1.2586669921875,1.190000057220459,1.1933330297470093,11964000,-16.759764816661193,1.2875999927520752,1.3399333000183105,0.02202437714900336,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-08-12,1.1866669654846191,1.1933330297470093,1.1593329906463623,1.1733330488204956,10365000,40.90908213464473,1.2496000051498413,1.3215999007225037,0.022986151338703114,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-08-13,1.212000012397766,1.2300000190734863,1.1773329973220823,1.2213330268859863,9510000,25.109406435195105,1.2326666116714478,1.3107999086380004,0.03712255671573686,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-08-16,1.2300000190734863,1.2533329725265503,1.21733295917511,1.2519999742507937,7287000,19.7020967410062,1.2217332124710083,1.296533203125,0.040771674284958,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-08-17,1.2640000581741333,1.2933330535888672,1.2519999742507937,1.2766669988632202,6718500,-19.84385952642431,1.223333215713501,1.2778666019439697,0.04025162306917188,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-08-18,1.305999994277954,1.305999994277954,1.2400000095367432,1.2513329982757568,9019500,1.0660247527327638,1.2349332094192504,1.2612666010856628,0.02685321775547318,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-08-19,1.2359999418258667,1.2833329439163208,1.222000002861023,1.25266695022583,8686500,16.497603950921036,1.2507999897003175,1.2501999974250793,0.023403294150615032,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-08-20,1.2433329820632937,1.27400004863739,1.2339999675750732,1.273332953453064,4440000,53.92702198597532,1.2611999750137328,1.2469332933425903,0.018193124990767685,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-08-23,1.2726670503616333,1.359333038330078,1.2666670083999634,1.3420000076293943,16321500,-46.19972867894773,1.279199981689453,1.2504665970802307,0.0271350772112115,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-08-24,1.2833329439163208,1.3140000104904177,1.2633329629898071,1.2799999713897705,10096500,36.4585787756424,1.2798665761947632,1.2515998959541321,0.03776139112288539,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-08-25,1.2773330211639404,1.3320000171661377,1.237333059310913,1.3266669511795044,7549500,-7.5376796372036425,1.2949333667755127,1.2649332880973816,0.03834864330079622,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-08-26,1.3259999752044678,1.3513330221176147,1.3066669702529907,1.3166669607162476,6507000,-2.5320952832696975,1.3077333688735961,1.2792666792869567,0.039165862087209555,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-08-27,1.3166669607162476,1.324666976928711,1.2999999523162842,1.3133330345153809,5694000,8.629907354391841,1.3157333850860595,1.2884666800498963,0.039377065343752286,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-08-30,1.3133330345153809,1.3459999561309814,1.307332992553711,1.324666976928711,10992000,-19.62759194651764,1.3122667789459228,1.295733380317688,0.029901267898702937,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-08-31,1.3106670379638672,1.3193329572677612,1.2886669635772705,1.2986669540405271,3016500,49.79416207515186,1.3160001754760742,1.2979333758354188,0.021241447945625866,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-09-01,1.3079999685287476,1.3793330192565918,1.3066669702529907,1.363332986831665,7423500,29.829144772519854,1.3233333826065063,1.3091333746910094,0.026633436110198364,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-09-02,1.3580000400543213,1.4160000085830688,1.3539999723434448,1.4040000438690186,7306500,-0.47513900532925035,1.3407999992370605,1.3242666840553283,0.027210727508591995,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-09-03,1.391332983970642,1.4199999570846558,1.3773330450057983,1.4033329486846924,6519000,-24.227978059821574,1.358799982070923,1.3372666835784912,0.026927134106777856,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-09-07,1.3739999532699585,1.399999976158142,1.3666670322418213,1.369333028793335,3651000,17.526729380981543,1.3677331924438476,1.3399999856948852,0.031986661305082494,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-09-08,1.3773330450057983,1.3966670036315918,1.373332977294922,1.3933329582214355,4326000,-9.090423749782307,1.3866663932800294,1.3513332843780517,0.02834577638778644,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-09-09,1.399999976158142,1.4033329486846924,1.3793330192565918,1.380666971206665,5643000,-26.074364131400518,1.3901331901550293,1.3567332863807677,0.021389443806636273,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-09-10,1.3833329677581787,1.3953330516815186,1.3173329830169678,1.3446669578552246,5799000,27.26774495198714,1.3782665729522705,1.3595332860946656,0.018016382544034846,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-09-13,1.3926670551300049,1.3933329582214355,1.3666670322418213,1.3813329935073853,5412000,19.305264544148272,1.373866581916809,1.366333281993866,0.024277547876900552,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-09-14,1.369333028793335,1.440000057220459,1.3686670064926147,1.4079999923706057,9820500,40.71945515935749,1.3815999746322631,1.3746665835380554,0.02246370065049598,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-09-15,1.3986669778823853,1.4666670560836792,1.3860000371932983,1.4653329849243164,10269000,-47.31549619170161,1.3959999799728393,1.3913331866264342,0.02735574214854703,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-09-16,1.476667046546936,1.5440000295639038,1.3893330097198486,1.3960000276565552,40267500,-33.906161284187995,1.3990665912628173,1.3945998907089234,0.03759743789688428,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-09-17,1.401332974433899,1.4213329553604126,1.3200000524520874,1.348667025566101,17977500,41.0279314715889,1.3998666048049926,1.3890665888786315,0.03922789248511511,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-09-20,1.378000020980835,1.4233330488204956,1.343999981880188,1.4040000438690186,14212500,-13.769946116383935,1.4044000148773192,1.3891332983970641,0.04190402343185132,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-09-21,1.3926670551300049,1.4366669654846191,1.378000020980835,1.3846670389175415,11940000,-43.33176157333496,1.3997334241867065,1.390666699409485,0.041485776784558906,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-09-22,1.391332983970642,1.3966670036315918,1.3200000524520874,1.324666976928711,14443500,-15.601624605655505,1.3716002225875854,1.3838001012802124,0.036213422260567556,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-09-23,1.3259999752044678,1.3426669836044312,1.2999999523162842,1.3040000200271606,10021500,27.60737177802386,1.3532002210617065,1.3761334061622619,0.0327238229108192,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-09-24,1.3300000429153442,1.3459999561309814,1.309999942779541,1.340000033378601,8683500,21.393262985027306,1.3514668226242066,1.3756667137145997,0.03447032068568642,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-09-27,1.3600000143051147,1.3873330354690552,1.3366669416427612,1.3686670064926147,6279000,42.37697573888322,1.3444002151489258,1.3744001150131226,0.029232425365538273,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-09-28,1.4026670455932615,1.4326670169830322,1.383999943733215,1.4266669750213623,18217500,27.10233753211755,1.35280020236969,1.3762668132781983,0.035093352160384665,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-09-29,1.4126670360565186,1.4686670303344729,1.408666968345642,1.4653329849243164,29539500,-71.42812979779545,1.380933403968811,1.3762668132781983,0.021661049456129393,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-09-30,1.4666670560836792,1.476667046546936,1.3459999561309814,1.3606669902801514,32937000,9.308660462294949,1.3922667980194092,1.372733509540558,0.04585135346055353,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-10-01,1.3793330192565918,1.3833329677581787,1.3539999723434448,1.373332977294922,8965500,18.93206040926532,1.3989333868026734,1.37520010471344,0.044752924843303836,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-10-04,1.3619999885559082,1.4113329648971558,1.3533329963684082,1.3993330001831057,9654000,6.193659540913998,1.4050665855407716,1.3747334003448486,0.044550936362261054,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-10-05,1.409999966621399,1.418666958808899,1.4006669521331787,1.4079999923706057,4980000,-31.250021166422393,1.4013331890106202,1.377066695690155,0.039687472550783316,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-10-06,1.4040000438690186,1.4173330068588257,1.3546669483184814,1.3639999628067017,4701000,-1.46625682208823,1.3810665845870973,1.380999994277954,0.03751844411399502,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-10-07,1.3713330030441284,1.3760000467300415,1.3559999465942385,1.3619999885559082,2115000,0.0,1.3813331842422487,1.3867999911308289,0.0191151696711894,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-10-08,1.3619999885559082,1.3860000371932983,1.359333038330078,1.3619999885559082,4017000,-9.300250216974892,1.3790665864944458,1.3889999866485596,0.018466014374739437,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-10-11,1.3626669645309448,1.3799999952316284,1.3380000591278076,1.3493330478668213,2568000,0.0,1.369066596031189,1.3870665907859803,0.014550895339337644,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-10-12,1.3466670513153076,1.3519999980926514,1.335332989692688,1.3493330478668213,3660000,14.822123387648434,1.357333207130432,1.3793331980705261,0.013342888157929236,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-10-13,1.3760000467300415,1.3899999856948853,1.3573329448699951,1.369333028793335,4773000,10.22391096282882,1.3583998203277587,1.369733202457428,0.008732844612323487,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-10-14,1.399999976158142,1.4019999504089355,1.3600000143051147,1.3833329677581787,4422000,-10.12044048045202,1.362666416168213,1.3719998002052307,0.009501742045502656,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-10-15,1.3926670551300049,1.3933329582214355,1.350000023841858,1.369333028793335,4270500,-15.092021292617886,1.3641330242156982,1.371599805355072,0.011256251246177077,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-10-18,1.368000030517578,1.3760000467300415,1.3480000495910645,1.348667025566101,2442000,-8.897736576826908,1.3639998197555543,1.3665332078933716,0.012790724956900671,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-10-19,1.3466670513153076,1.3606669902801514,1.3333330154418943,1.3366669416427612,3678000,29.925241521389534,1.3614665985107421,1.3593999028205872,0.013389865773213092,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-10-20,1.343999981880188,1.3793330192565918,1.3359999656677246,1.376667022705078,4687500,4.842089585325171,1.3629333972930908,1.360666608810425,0.018722424926327398,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-10-21,1.3739999532699585,1.3966670036315918,1.363332986831665,1.3833329677581787,6256500,-1.4457649007199036,1.3629333972930908,1.3627999067306518,0.0182225251089112,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-10-22,1.3786669969558716,1.3953330516815186,1.3700000047683716,1.3813329935073853,2416500,6.274368474681324,1.3653333902359008,1.3647332072257996,0.017396683889001476,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-10-25,1.3960000276565552,1.3986669778823853,1.381999969482422,1.3899999856948853,1777500,24.46046003637159,1.3735999822616578,1.368799901008606,0.014586960704649921,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-10-26,1.386667013168335,1.4579999446868896,1.3673330545425415,1.4240000247955322,9913500,-16.85396644626902,1.391066598892212,1.376266598701477,0.013583939155595868,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-10-27,1.4166669845581057,1.425333023071289,1.376667022705078,1.399999976158142,5347500,9.047900081496474,1.3957331895828247,1.3793332934379579,0.014896088590841374,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-10-28,1.4259999990463257,1.4333330392837524,1.397333025932312,1.4126670360565186,3363000,30.674556193044822,1.4016000032424927,1.3822667002677917,0.015111162164285295,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-10-29,1.4093329906463623,1.4566669464111328,1.4033329486846924,1.4559999704360962,4209000,-19.688855560503704,1.416533398628235,1.3909333944320679,0.018505862152616428,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-11-01,1.4626669883728027,1.5166670083999634,1.420667052268982,1.4273329973220823,6837000,-7.472687021170099,1.4240000009536744,1.398799991607666,0.023130171066930754,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-11-02,1.4453330039978027,1.4586670398712158,1.4033329486846924,1.4166669845581057,4837500,24.470155498245383,1.422533392906189,1.4067999958992004,0.02089650151764052,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-11-03,1.418666958808899,1.5,1.4106669425964355,1.4513330459594729,5589000,143.77604178645086,1.432800006866455,1.4142665982246398,0.02115900205080958,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-11-04,1.5066670179367063,1.688667058944702,1.476667046546936,1.659999966621399,28110000,-18.47406504906357,1.4822665929794312,1.4419332981109618,0.06471961425757773,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-11-05,1.6579999923706057,1.664667010307312,1.581333041191101,1.6293330192565918,15165000,22.094938803772557,1.5169332027435303,1.4667333006858825,0.06900806207767511,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-11-08,1.6333329677581787,1.6666669845581057,1.6019999980926514,1.6653330326080322,7642500,-14.011054969474968,1.5645332098007203,1.4942666053771974,0.06471196654027064,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-11-09,1.6666669845581057,1.7126669883728027,1.6033329963684082,1.6419999599456787,14346000,192.0420319478,1.609599804878235,1.516066598892212,0.06578833749520253,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-11-10,1.631999969482422,1.9980000257492063,1.6033329963684082,1.957332968711853,45907500,-44.95910574501383,1.710799789428711,1.571799898147583,0.09669128275343847,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-11-11,1.9066669940948489,1.940000057220459,1.8220000267028809,1.869333028793335,29179500,64.19402156812693,1.7526664018630982,1.6174664974212647,0.0951187008152134,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-11-12,1.8833329677581787,2.0333330631256104,1.8713330030441284,1.9893330335617063,40936500,32.171591890691076,1.824666404724121,1.6707998037338256,0.09230790421561212,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-11-15,2.01466703414917,2.196000099182129,2.01466703414917,2.053333044052124,39343500,-36.688154144135396,1.9022664070129394,1.7333998084068298,0.09182230766389086,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-11-16,2.066667079925537,2.093333005905152,1.8946670293807983,1.9780000448226929,20214000,-6.066776365728277,1.9694664239883424,1.7895331144332887,0.095986191981632,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-11-17,2.0133330821990967,2.049999952316284,1.9073330163955688,1.965999960899353,11250000,13.564089213420338,1.9711998224258422,1.8409998059272765,0.046219750625717614,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-11-18,2.0446670055389404,2.049333095550537,1.9279999732971191,1.9926669597625728,14341500,36.801445730487714,1.99586660861969,1.874266505241394,0.0381451329563227,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-11-19,2.010667085647583,2.0913329124450684,1.9800000190734863,2.065999984741211,17257500,77.76715575172699,2.0111999988555906,1.917933201789856,0.030164731268140208,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-11-22,2.104666948318481,2.2300000190734863,2.0999999046325684,2.2266669273376465,22945500,35.029966856252145,2.045866775512695,1.9740665912628175,0.04333305747597551,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-11-23,2.219332933425904,2.378667116165161,2.1459999084472656,2.3046669960021973,23667000,26.03410509354287,2.1112001657485964,2.040333294868469,0.031281554525182005,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-11-24,2.351332902908325,2.3980000019073486,2.2886669635772705,2.3646669387817383,21375000,-4.228921333170543,2.1909335613250733,2.0810666918754577,0.02414462489161162,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-11-26,2.373332977294922,2.400000095367432,2.316667079925537,2.354666948318481,5259000,-28.02943524065793,2.263333559036255,2.1296000838279725,0.02936402840410875,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-11-29,2.360666990280152,2.396667003631592,2.2219998836517334,2.2886669635772705,17184000,29.128801748865783,2.3078669548034667,2.159533476829529,0.04026344919141148,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-11-30,2.249332904815674,2.355333089828491,2.227333068847656,2.355333089828491,33339000,-27.738381572273042,2.3336001873016357,2.1897334814071656,0.02685894477614187,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-12-01,2.391333103179932,2.427999973297119,2.2300000190734863,2.289999961853028,19488000,-58.224004357750545,2.3306667804718018,2.220933473110199,0.027814292019271464,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-12-02,2.267333030700684,2.2866671085357666,2.0799999237060547,2.1566669940948486,30105000,-26.584515080451897,2.289066791534424,2.2400001764297484,0.03249614523708723,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-12-03,2.134000062942505,2.150000095367432,2.058000087738037,2.0993330478668213,17401500,-37.47188748155783,2.238000011444092,2.250666785240173,0.0316868059279855,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-12-06,2.0899999141693115,2.096667051315308,1.970667004585266,2.02066707611084,19116000,41.24034900508433,2.184400033950806,2.246133494377136,0.03238804023696766,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-12-07,2.0326669216156006,2.1600000858306885,2.00333309173584,2.1040000915527344,19669500,25.665350982955193,2.1341334342956544,2.233866810798645,0.03743176423778226,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-12-08,2.165333032608032,2.16599988937378,2.101332902908325,2.157999992370605,9900000,-9.885532566121679,2.10773344039917,2.219200110435486,0.04256500461214968,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-12-09,2.167332887649536,2.181333065032959,2.109999895095825,2.136667013168335,6090000,-16.537022400891054,2.103733444213867,2.1964001178741457,0.03375713796280444,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-12-10,2.136667013168335,2.194667100906372,2.0753331184387207,2.101332902908325,6441000,-30.7737028640529,2.104133415222168,2.17106671333313,0.032144215296766775,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-12-13,2.109333038330078,2.118000030517578,2.0266671180725098,2.0366671085357666,6156000,-66.12133989027203,2.1073334217071533,2.1458667278289796,0.030244171445536185,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-12-14,2.0193328857421875,2.026000022888184,1.8506669998168943,1.9019999504089355,26485500,37.50423374748646,2.0669333934783936,2.1005334138870237,0.033323292241766875,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-12-15,1.911332964897156,1.9980000257492063,1.9019999504089355,1.97333300113678,11143500,40.87850334161614,2.0299999952316283,2.068866717815399,0.037496766869083785,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-12-16,2.0,2.060667037963867,1.976667046546936,2.053999900817871,11851500,17.851562953419055,2.0134665727615357,2.0586000084877014,0.04589241220397134,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-12-17,2.0893330574035645,2.102667093276977,2.047333002090454,2.0906670093536377,12195000,10.841505307454424,2.011333394050598,2.057733404636383,0.04667778632545719,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-12-20,2.109333038330078,2.1459999084472656,2.0840001106262207,2.113332986831665,7851000,17.665917077026805,2.0266665697097777,2.0669999957084655,0.04344655930656339,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-12-21,2.119999885559082,2.179332971572876,2.114000082015991,2.1506669521331787,11665500,11.469033321800381,2.0763999700546263,2.07166668176651,0.013358717051137052,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-12-22,2.150000095367432,2.190666913986206,2.113332986831665,2.175333023071289,12499500,-77.84232543417325,2.1167999744415282,2.0733999848365783,0.012270864140838082,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-12-23,2.0840001106262207,2.165333032608032,1.994667053222656,2.00600004196167,23289000,-150.88086511475117,2.107200002670288,2.060333287715912,0.04141000187933944,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-12-27,1.868000030517578,1.905333042144776,1.670667052268982,1.703333020210266,139528500,33.659857202175345,2.0297332048416137,2.020533299446106,0.07459986376137727,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-12-28,1.7233330011367798,1.7833329439163208,1.6666669845581057,1.7606669664382937,60844500,49.98109285018582,1.9592000007629395,1.9929332852363586,0.07889015586816395,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-12-29,1.8020000457763672,1.8673330545425413,1.7666670083999634,1.848667025566101,49788000,-44.35629349802872,1.898800015449524,1.987599992752075,0.08517129741758156,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-12-30,1.846667051315308,1.8600000143051147,1.7586669921875,1.7666670083999634,30616500,4.905303869930933,1.8170668125152587,1.9669333934783935,0.08253127870181164,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2010-12-31,1.7713329792022705,1.816666960716248,1.7666670083999634,1.775333046913147,21268500,-0.3751534405773693,1.770933413505554,1.9390667080879211,0.08079462240358286,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2011-01-03,1.7893329858779907,1.7999999523162842,1.726667046546936,1.7746670246124268,19245000,1.8780833138420938,1.7852002143859864,1.9074667096138,0.03618988700662725,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2011-01-04,1.7773330211639404,1.796666979789734,1.73466694355011,1.777999997138977,17811000,5.999418703857007,1.7886668205261231,1.8739334106445313,0.033407939106526195,,,,,,,,,,,,,,,,0.0,,0.0,0.0
2011-01-05,1.76533305644989,1.7933330535888672,1.746000051498413,1.7886669635772705,21700500,39.13531913849955,1.776666808128357,1.8377334117889403,0.02137206475612904,,,,,,,,,,,,,,,,0.0,,0.0,0.0
