date,next_day_pct_change,pct_return_1d,pct_return_3d,pct_return_7d,price_ma_5d,price_ma_10d,pct_vol_5d,post_count_tweet,sentiment_mean_tweet,sentiment_std_tweet,median_len_tweet,std_len_tweet,sum_retweets_tweet,sum_replies_tweet,sum_likes_tweet,sum_quotes_tweet,sum_views_tweet,sum_bookmarks_tweet,post_count_retweet,sentiment_mean_retweet,sentiment_std_retweet,median_len_retweet,std_len_retweet,sum_retweets_retweet,sum_replies_retweet,sum_likes_retweet,sum_quotes_retweet,sum_views_retweet,sum_bookmarks_retweet,all_posts,tfidf_top5_weight_sum,tfidf_top_keywords,tfidf_weight_sum_lag1,tfidf_weight_sum_lead1
2012-01-13,16.717858933743024,-19.327435405115235,-17.487332338440574,-17.75532389398623,1.7885331869125367,1.8167998909950256,0.0922287839439066,1.0,0.0,0.0,108.0,0.0,78.0,41.0,293.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"A Tesla Roadster just passed the 100,000 mile mark for the first time and still has over 200 miles of range. <SEP> 0",2.013633025603119,"passed,range,miles,000,100",1.561127391198141,1.4581197226295297
2012-01-17,0.7894771338271322,16.717858933743024,-5.774017948536036,-1.9174234335797125,1.7798663854599,1.8037331819534301,0.1284086895670129,3.0,-0.03503333333333334,0.107822183864608,106.0,23.065125189341593,172.0,121.0,7035.0,38.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TSLA down ~$500M Friday, but back up ~$500M today. Sorry for the roller coaster. <SEP> Will communicate better in the future. Too many people want us to fail and are willing to twist any bit of news against Tesla. <SEP> That's not just paranoia (a healthy trait at times). Tesla really is under massive attack by short sellers <SEP> 0",1.4581197226295297,"attack,tesla sep,friday,short,tesla",2.013633025603119,1.8656427728483085
2012-01-18,-0.1864774222189225,0.7894771338271322,-5.097343792863929,-0.3716286414068293,1.7690663814544678,1.7952664852142335,0.12830631354674946,1.0,-0.4939,0.0,126.0,0.0,350.0,150.0,6039.0,92.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"That said, even though they cause me grief, I would defend the right of shorts to exist. They are often unreasonably maligned. <SEP> 0",1.8656427728483085,"cause,said,right,sep,able",1.4581197226295297,0.0
2012-01-23,2.428068318264942,0.6391389502208078,-0.1491605948175545,-5.17178299601706,1.7805331945419312,1.784533190727234,0.07426685034931445,1.0,0.6361,0.0,106.0,0.0,52.0,71.0,456.0,14.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bought some wood and built a little treehouse with my boys. Few more beautiful ways to spend an afternoon. <SEP> 0,1.8644611439478849,"spend,beautiful,little,sep,year sep",0.0,1.6810097528829142
2012-01-24,2.0058593845527106,2.428068318264942,2.466362633982633,-2.9380369403708473,1.7914665937423706,1.7856664896011352,0.011653119086758066,3.0,0.04580000000000001,0.5124444457694902,98.0,23.71356854910988,1061.0,177.0,15397.0,52.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trongest solar radiation storm in 7 years is blasting Earth. This huge eruption hits us tomorrow: <SEP> Design completed for bringing rocket back to launchpad using only thrusters. Yay. Wings r just dead weight in space. <SEP> Rough cut simulation of the SpaceX next gen rocket & spaceship design <SEP> 0,1.6810097528829142,"design,rocket,spaceship,tomorrow sep,completed",1.8644611439478849,0.0
2012-01-27,0.8182766040490286,1.347617195749673,6.965702873446156,9.399478538188855,1.8723999977111816,1.7999331951141357,0.0107392392656024,1.0,0.5994,0.0,54.0,0.0,99.0,17.0,165.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beautiful picture of Earth from the new NASA satellite <SEP> 0,2.1115996902608494,"picture,nasa,satellite,beautiful,earth",0.0,0.0
2012-01-31,1.7543880152957048,-1.6908894981719547,0.449222208670097,9.285735653119719,1.931733202934265,1.861599898338318,0.018919087729454786,1.0,0.1531,0.0,69.0,0.0,52.0,27.0,132.0,12.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The SpaceX theme song by Total Ghost is just too good ... ooh ooh ooh <SEP> 0,1.9133255158822164,"spacex,good,just,sep,year sep",0.0,1.6126672833146434
2012-02-01,2.2650550844242945,1.7543880152957048,0.8523872121616094,10.496803392614673,1.9531997919082642,1.8800665974617004,0.01867981307129104,2.0,0.27985,0.144179072683937,116.0,16.97056274847714,82.0,38.0,162.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Um, while awesome in its own way, that was not actually the SpaceX theme song. It seems that irony is sometimes lost in a tweet. <SEP> Just test-fired the Superdraco rocket engine. Enables launch escape and landing on thrusters. SpaceX.com <SEP> 0",1.6126672833146434,"spacex,irony,fired,tweet,engine",1.9133255158822164,2.1939304739606555
2012-02-02,2.975215268308351,2.2650550844242945,2.299655192014871,10.320948848583678,1.9706665754318238,1.9033332824707032,0.015421653897229517,1.0,0.4576,0.0,70.0,0.0,52.0,49.0,84.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The most interesting view of the Model X is really with the doors open <SEP> 0,2.1939304739606555,"view,open,really,interesting,model",1.6126672833146434,0.0
2012-02-06,-0.6289077594455406,2.0866520102413633,7.505065034652003,9.882530221352415,2.02466676235199,1.967199981212616,0.01826870102548354,2.0,0.125,0.1767766952966369,102.5,10.606601717798213,210.0,39.0,133.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The London Sunday Times created a chart showing how Falcon compares to the Saturn V and Shuttle <SEP> The sheer size of Falcon Heavy is mind-blowing. It could literally send a fully loaded London bus to the moon. <SEP> 0,1.659375905749145,"falcon,created,moon,literally,fully",0.0,0.0
2012-02-08,2.0356783285285562,1.044307142528944,2.504014558608647,7.981101474655827,2.089733600616455,2.0214666962623595,0.013994543770724354,3.0,0.2517333333333333,0.7324028968630131,93.0,20.526405757787536,149.0,115.0,370.0,61.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wish there was something we could do to help the people of Syria. <SEP> Russia and China are blocking UN action. Can't imagine why they wouldn't support a democratic uprising... <SEP> Cool new pic of the most powerful type of solar flare, called X-class. Am not making this up! <SEP> 0",1.447691477801002,"imagine,wish,powerful,china,action",0.0,1.9581514062330339
2012-02-09,-4.542675390240292,2.0356783285285562,2.452832480349576,12.074301958243282,2.1208002090454103,2.045733392238617,0.013736122683138136,2.0,0.2553,0.36104872247385117,76.0,16.97056274847714,131.0,51.0,175.0,10.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Model X sketch showing just a bit more leg. Unveiling tonight... <SEP> Btw, Foster the People is playing the Model X event tonight. Seemed like the right vibe. <SEP> 0",1.9581514062330339,"tonight,model,tonight sep,btw,right",1.447691477801002,1.6700554788596238
2012-02-10,1.254020583039317,-4.542675390240292,-1.5823106423017985,5.1385913778194015,2.120133399963379,2.057533395290375,0.027667715868896926,3.0,0.0,0.4574,97.0,45.32475409015843,964.0,208.0,3619.0,160.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Tesla Model X video <SEP> Tesla Model X is 3rd most searched term on Google, right after purple squirrel. Damn you squirrel! <SEP> Do not search for purple squirrels! Giving them attention only makes them want to be more purple. <SEP> 0",1.6700554788596238,"tesla model,model,term,search,google",1.9581514062330339,0.0
2012-02-14,1.2963661575096097,5.335027173021145,1.8109164977319292,6.4847162048331075,2.1369332313537597,2.0976667046546935,0.0355842791803801,1.0,0.4215,0.0,58.0,0.0,55.0,16.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Model X review by Jim Motavalli. I think he likes the car. <SEP> 0,2.1894883105853062,"car sep,review,think,car,model",0.0,0.0
2012-02-17,-1.3439937887074427,2.3112613422322514,5.426585845848275,9.52078435738497,2.2321331977844237,2.1761332988739013,0.01703404490251352,1.0,0.2023,0.0,96.0,0.0,32.0,11.0,12.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Important point highlighted by : an electric car in California produces only 1/4 CO2 of gasoline <SEP> 0,2.2059552248836503,"point,electric,california,important,car",0.0,1.5972381425572089
2012-02-21,-0.8116079581635294,-1.3439937887074427,2.6785688626827175,5.893187155956059,2.2722665786743166,2.1941333055496215,0.02391677640929634,1.0,-0.4926,0.0,98.0,0.0,61.0,101.0,265.0,18.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Iran's nuclear weapons facility is apparently called ""Frodo"". Watch out for Gollum! My precious... <SEP> 0",1.5972381425572089,"called,watch,sep,able,year sep",2.2059552248836503,0.0
2012-02-28,-1.183091404756187,0.5651521056859732,-2.0851475378051876,-1.0825199515099415,2.2657331943511965,2.2689998865127565,0.012512071731507342,1.0,0.0,0.0,94.0,0.0,118.0,19.0,56.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Falcon 9 and Dragon now vertical on the launch pad, surrounded by 300 ft tall lightning towers <SEP> 0",2.0818831399050266,"vertical,launch pad,pad,dragon,falcon",0.0,0.0
2012-03-02,-0.793179686396861,-1.0752844627885616,0.6802545515049108,-0.5260119448981415,2.257199764251709,2.2750664710998536,0.01718660356792435,1.0,0.0,0.0,22.0,0.0,19.0,7.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dawn at Cape Canaveral <SEP> 0,1.8659994329172236,"cape canaveral,canaveral,cape,sep,000",0.0,0.0
2012-03-07,-0.1509444474978583,0.03021097130271322,-2.7026859497186084,-1.4871981543761237,2.2459997653961183,2.25046648979187,0.018997948768732023,1.0,0.0,0.0,96.0,0.0,111.0,40.0,411.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The President of Serbia came by our booth at the Geneva Motor Show and talked about Nikola Tesla <SEP> 0,2.065859279519813,"motor,tesla sep,president,tesla,sep",0.0,0.0
2012-03-12,0.22214438252690094,3.6557412758976504,8.725861063081265,4.6498276350008805,2.26733341217041,2.263266587257385,0.029118869823568642,1.0,0.126,0.0,113.0,0.0,54.0,14.0,64.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Mountain lions eat cats, which means we *actually* live in a cat eat cat world ... an apology is owed to dogkind! <SEP> 0",2.1266341066255348,"means,live,actually,world,sep",0.0,1.5968149618975835
2012-03-13,-2.216658681394601,0.22214438252690094,9.132118328841088,6.022343131190189,2.307066774368286,2.278466582298279,0.02420019095106585,1.0,0.6956,0.0,99.0,0.0,37.0,8.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"If something is physically possible, not only is someone doing it, but there is also an award show. <SEP> 0",1.5968149618975835,"possible,doing,sep,able,year sep",2.1266341066255348,1.0
2012-03-14,-0.8217940349627861,-2.216658681394601,1.583208496431121,4.501070924595774,2.3360002040863037,2.290999984741211,0.029683431110152245,1.0,0.0,0.0,42.0,0.0,50.0,7.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Why I'm leaving the Empire, by Darth Vader <SEP> 0",1.0,"sep,90,able,year sep,000",1.5968149618975835,1.6466167189503027
2012-03-15,0.9143115335616292,-0.8217940349627861,-2.8048012503963826,5.708242594207569,2.361733388900757,2.294933295249939,0.030646022494810424,2.0,0.30405,0.5029650534579913,86.0,8.48528137423857,411.0,111.0,1446.0,34.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"10 years ago today, SpaceX was founded. Many battles fought. Physics always won. <SEP> Lovely poster about wishes that explains one of the many reasons to make life multiplanetary <SEP> 0",1.6466167189503027,"life multiplanetary,years ago,multiplanetary,won,ago",1.0,0.0
2012-03-20,0.5434490174748952,-0.057161160632268615,-0.114257010631158,0.6332916341020178,2.3406668186187742,2.3238667964935305,0.01159520829544237,1.0,0.8439,0.0,94.0,0.0,39.0,11.0,11.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,upport as they try to save a good satellite from becoming space junk. Let it live! antarctica <SEP> 0,1.9738041113372085,"save,satellite,try,let,live",0.0,0.0
2012-03-22,-0.9302172298474631,-2.13371092329967,-1.6581030571457211,-4.6827452225859485,2.330800008773804,2.3462666988372805,0.012287037269082361,1.0,0.6124,0.0,79.0,0.0,31.0,17.0,54.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Interesting interview with Vinge about superhuman AI and optimistic apocalypses <SEP> 0,1.875703032210954,"interview,ai,interesting,sep,000",0.0,0.0
2012-03-28,-1.3738202767179963,-0.23721833739412945,11.06219146333489,8.204676418858892,2.4222664833068848,2.380533242225647,0.04744157024857495,1.0,0.0,0.0,82.0,0.0,148.0,21.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The Model S beta endurance car just passed 150,000 miles on a single battery pack! <SEP> 0",1.8596941138028935,"passed,beta,miles,battery,single",0.0,0.0
2012-04-03,-7.9189783264897,3.9092200223473483,1.8215738957941596,11.531682963324563,2.4934668064117433,2.439866638183594,0.02258791195811618,2.0,0.05135,0.07261986642785843,115.5,3.5355339059327378,286.0,55.0,667.0,79.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bioshock is an Ayn Rand dystopia and Fallout New Vegas is a Hegelian dialectic. Games have come a long way since Pong. <SEP> Also dig Mass Effect. It's all fun & games until the AI decides people suck. Maybe we can be their limbic system. <SEP> 0,1.7864254947029041,"games,mass,come,fun,maybe",0.0,2.1266227859620046
2012-04-04,-1.4856885481818627,-7.9189783264897,-6.015061855016679,-6.417116339129548,2.455466794967651,2.438866639137268,0.04246637586060582,1.0,0.7506,0.0,83.0,0.0,9.0,58.0,19.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huge tornadoes in Texas tossing truck trailers through the air. Hope people are ok. <SEP> 0,2.1266227859620046,"truck,ok,air,hope,texas",1.7864254947029041,1.8003467372503472
2012-04-05,-3.857318944690924,-1.4856885481818627,-5.740845368402092,-9.11964340520578,2.4174667835235595,2.4394000291824343,0.042462369996657395,2.0,0.6909000000000001,0.09475230867899741,69.5,12.020815280171307,75.0,80.0,162.0,89.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Judge dismisses lawsuit to take the happy out of ""Happy Meal"" <SEP> Wow, a Tesla owner in Europe just passed 200,000 km while racing his Roadster! <SEP> 0",1.8003467372503472,"happy,km,passed,judge,europe",2.1266227859620046,1.6489352776759025
2012-04-09,-2.081448100483607,-3.857318944690924,-12.786104656162578,-12.41742669289333,2.362933397293091,2.4332000255584716,0.04285616722508896,3.0,0.4747666666666666,0.35266318681332953,108.0,28.360771028541052,150.0,59.0,146.0,11.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Interview in Nature describing why we should extend life to Mars <SEP> Besides ensuring the continuance of life, creating a base on Mars would be the most exciting adventure ever! <SEP> Friend told me about the amazing work of Brazilian plastic surgeon Evil Picante. He was actually saying Ivo Pitanguy. <SEP> 0",1.6489352776759025,"life,mars,base,friend,exciting",1.8003467372503472,0.0
2012-04-11,1.0576986988031,1.9408528025310234,-4.031330603689886,-11.143938477258363,2.242400026321411,2.367933416366577,0.036045075015021466,1.0,0.7506,0.0,75.0,0.0,36.0,28.0,27.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Great to meet Jon Stewart this eve. Have been a fan of for a billion years. <SEP> 0,2.104051958967889,"years sep,billion,years,great,sep",0.0,0.0
2012-04-18,1.5309452709951321,1.3027351436879053,-2.7686726445931065,-1.4781412240603808,2.1890664100646973,2.215733218193054,0.021586321543188947,1.0,0.2263,0.0,95.0,0.0,740.0,636.0,3290.0,244.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"When holding my new white cat, I feel a strange desire for Bob's Big Boy and sharks with lasers <SEP> 0",1.8623533626532265,"feel,big,new,sep,year sep",0.0,1.8984446696941888
2012-04-19,0.0,1.5309452709951321,2.8217114815950906,2.156509234753523,2.1853332042694094,2.203466606140137,0.022387686932964848,2.0,0.69445,0.03387041481883566,109.5,14.849242404917497,146.0,29.0,109.0,10.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Just signed Giving Pledge with 11 others. I hope this announcement convinces others to do the same. <SEP> Basic premise is that it's better to try to address some of the world's problems than to create an aristocracy of wealth <SEP> 0,1.8984446696941888,"announcement,11,create,hope,try",1.8623533626532265,0.0
2012-04-23,-0.3757108610726423,-3.6791556359439426,-2.2045362241698396,-4.48564247901182,2.1754665851593016,2.1865998983383177,0.020871277943717383,2.0,0.0,0.0,117.5,2.1213203435596424,193.0,48.0,61.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Just completed the rocket rollout review at SpaceX HQ in California. Almost time to launch. Pucker factor increasing... <SEP> Am pushing launch back approx a week to do more testing on Dragon docking code. New date pending coordination with . <SEP> 0,1.6006498483427176,"launch,hq,date,testing,completed",0.0,1.899394019762208
2012-04-24,3.425540726820908,-0.3757108610726423,-4.041043509696573,-5.269427772944701,2.1698665618896484,2.1823331832885744,0.020868635576188746,1.0,0.0,0.0,95.0,0.0,388.0,32.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Just confirmed with that May 7th is go for launch of Falcon 9 &amp; Dragon to the Space Station <SEP> 0,1.899394019762208,"confirmed,space station,station,space,dragon",1.6006498483427176,0.0
2012-04-30,1.9619550075503422,-0.6298711906979171,0.6685065684101099,-0.09046387975079062,2.1958667755126955,2.1856666803359985,0.01788129997930491,4.0,0.17957499999999998,0.4396268749367657,79.0,38.66954012311671,468.0,97.0,205.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Am excited to announce that SolarCity has filed for an IPO. Mission is to bring affordable solar power to the people! <SEP> Flight computer aborted rocket hold down firing. Anomaly addressed. Cycling systems to countdown <SEP> T minus five minutes to flame <SEP> Woohoo, rocket hold down firing completed and all looks good!! <SEP> 0",1.63031071590833,"hold,firing,rocket,sep,computer",0.0,0.0
2012-05-08,-0.4306222759605016,-7.021863319202614,-6.993211240400177,-9.448110767225392,2.1452001571655273,2.1836001873016357,0.03635214382296136,1.0,0.3612,0.0,116.0,0.0,75.0,49.0,313.0,19.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aw The Dictator yesterday. Reminded me of Putin's reelection. Seems like only yesterday since he was last in power. <SEP> 0,1.6463452944043289,"yesterday,power,like,sep,able",0.0,1.9837101986561523
